0.192;0.667;0.052;0.067;0.600;0.000;0.308;0.400;0.000;1.000;0.000;0.000;0.347;0.000;<=50K
0.082;0.000;0.076;0.067;0.600;0.333;0.154;0.600;0.250;0.000;0.000;0.000;0.347;0.475;<=50K
0.507;0.167;0.062;0.800;0.333;0.000;0.231;0.400;0.000;1.000;0.000;0.000;0.653;0.000;<=50K
0.452;0.667;0.106;0.200;0.533;0.167;0.154;1.000;0.000;0.000;0.000;0.000;0.490;0.600;<=50K
0.096;0.000;0.074;0.000;0.800;0.333;0.692;0.200;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.438;0.333;0.188;0.200;0.533;0.500;0.154;0.600;0.000;1.000;0.000;0.000;0.449;0.000;<=50K
0.507;0.667;0.084;0.200;0.533;0.000;0.077;0.400;0.000;1.000;0.000;0.000;0.398;0.000;>50K
0.329;0.000;0.048;0.000;0.800;0.000;0.308;0.400;0.000;1.000;0.000;0.437;0.602;0.000;>50K
0.438;0.000;0.104;0.200;0.533;0.000;0.615;0.400;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.260;0.667;0.228;0.000;0.800;0.333;0.385;0.600;0.000;0.000;0.000;0.000;0.347;0.000;<=50K
0.082;0.000;0.227;0.200;0.533;0.333;0.769;0.200;1.000;1.000;0.000;0.000;0.398;0.700;<=50K
0.630;0.000;0.096;0.067;0.600;0.667;0.154;0.600;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.685;0.000;0.187;0.200;0.533;0.000;0.231;0.400;0.000;1.000;0.000;0.000;0.398;0.100;>50K
0.082;0.000;0.115;0.200;0.533;0.333;0.077;0.600;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.068;0.000;0.157;0.000;0.800;0.333;0.385;0.200;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.671;0.000;0.060;0.400;0.667;0.000;0.615;0.400;0.000;1.000;0.000;0.000;0.296;0.000;<=50K
0.110;0.000;0.167;0.133;0.400;0.000;0.077;0.400;0.000;1.000;0.000;0.000;0.500;0.000;<=50K
0.178;0.000;0.058;0.067;0.600;0.167;0.538;1.000;0.000;0.000;0.000;0.000;0.194;0.000;<=50K
0.247;0.000;0.110;0.200;0.533;0.000;0.769;0.400;0.000;1.000;0.029;0.000;0.398;0.000;<=50K
0.685;0.167;0.087;0.533;0.200;0.000;0.308;0.400;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.178;0.000;0.213;0.600;0.467;0.333;0.077;0.600;1.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.123;0.000;0.043;0.067;0.600;0.333;0.538;0.600;1.000;0.000;0.000;0.000;0.378;0.000;<=50K
0.233;0.000;0.168;0.200;0.533;0.000;0.538;0.400;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.055;0.000;0.243;0.067;0.600;0.333;0.231;0.200;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.014;0.000;0.078;0.600;0.467;0.333;0.077;0.200;0.000;1.000;0.000;0.000;0.092;0.000;<=50K
0.055;0.000;0.298;0.200;0.533;0.333;0.077;0.600;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.808;0.333;0.073;0.467;0.267;0.000;0.385;0.400;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.123;0.000;0.147;0.200;0.533;0.000;0.538;0.000;0.000;0.000;0.000;0.000;0.561;0.000;<=50K
0.014;0.000;0.077;0.600;0.467;0.333;0.154;0.600;0.000;0.000;0.000;0.000;0.245;0.000;<=50K
0.233;0.000;0.072;0.400;0.667;0.000;0.538;0.400;0.000;1.000;0.000;0.384;0.500;0.000;<=50K
0.575;0.000;0.122;0.200;0.533;0.167;0.308;0.600;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.521;0.000;0.102;0.000;0.800;0.500;0.308;0.600;0.000;1.000;0.141;0.000;0.449;0.000;>50K
0.219;0.167;0.096;0.067;0.600;0.333;0.692;0.600;0.000;1.000;0.000;0.000;0.724;0.000;<=50K
0.110;0.000;0.041;0.200;0.533;0.333;0.154;0.200;0.000;0.000;0.000;0.000;0.092;0.000;<=50K
0.425;0.000;0.064;0.200;0.533;0.667;0.538;0.600;0.000;0.000;0.000;0.000;0.092;0.000;<=50K
0.644;0.000;0.209;0.000;0.800;0.167;0.231;0.600;0.000;0.000;0.000;0.000;0.041;0.000;<=50K
0.411;0.667;0.096;0.667;0.867;0.333;0.385;0.600;0.000;0.000;0.000;0.000;0.449;0.000;>50K
0.123;0.000;0.061;0.067;0.600;0.333;0.000;0.200;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.260;0.000;0.034;0.333;0.733;0.000;0.385;0.400;0.000;1.000;0.000;0.000;0.480;0.000;>50K
0.055;0.000;0.156;0.200;0.533;0.000;0.692;0.400;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.178;0.000;0.030;0.200;0.533;0.333;0.538;0.200;0.000;1.000;0.000;0.000;0.439;0.000;<=50K
0.329;0.167;0.120;0.200;0.533;0.167;0.077;0.600;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.233;0.000;0.033;0.067;0.600;0.333;0.231;0.800;1.000;1.000;0.000;0.000;0.296;0.000;<=50K
0.096;0.000;0.181;0.800;0.333;0.333;0.231;0.600;0.000;1.000;0.000;0.000;0.490;0.900;<=50K
0.123;0.000;0.071;0.000;0.800;0.333;0.385;0.600;0.000;0.000;0.000;0.000;0.194;0.000;<=50K
0.110;0.000;0.107;0.200;0.533;0.333;0.615;0.600;0.000;0.000;0.000;0.000;0.480;0.000;<=50K
0.247;0.000;0.106;0.067;0.600;0.167;0.231;1.000;0.000;0.000;0.000;0.000;0.357;0.000;<=50K
0.329;0.000;0.076;0.067;0.600;0.167;0.077;0.600;0.000;1.000;0.000;0.000;0.398;0.000;>50K
0.219;0.000;0.090;0.133;0.400;0.333;0.077;0.200;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.014;0.000;0.094;0.067;0.600;0.333;0.154;0.200;0.000;0.000;0.000;0.000;0.245;0.000;<=50K
0.137;0.333;0.150;0.200;0.533;0.500;0.615;0.600;0.000;1.000;0.000;0.000;0.378;0.000;<=50K
0.205;0.000;0.095;0.200;0.533;0.167;0.154;1.000;0.000;0.000;0.000;0.000;0.347;0.000;<=50K
0.466;0.667;0.051;0.200;0.533;0.333;0.154;0.600;1.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.288;0.000;0.056;0.400;0.667;0.167;0.615;1.000;1.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.329;0.667;0.036;0.067;0.600;0.000;0.769;0.000;0.000;0.000;0.000;0.000;0.245;0.000;<=50K
0.123;0.000;0.114;0.067;0.600;0.000;0.077;0.400;0.000;1.000;0.028;0.000;0.398;0.000;<=50K
0.288;0.167;0.027;0.400;0.667;0.167;0.308;1.000;0.000;1.000;0.000;0.000;0.347;0.000;<=50K
0.507;0.000;0.110;0.467;0.267;0.000;0.308;0.400;0.000;1.000;0.000;0.000;0.449;0.000;>50K
0.178;0.000;0.036;0.000;0.800;0.333;0.385;0.600;0.000;0.000;0.000;0.000;0.602;0.150;<=50K
0.192;0.000;0.041;0.067;0.600;0.667;0.308;1.000;0.000;0.000;0.000;0.000;0.296;0.000;<=50K
0.123;0.833;0.010;0.000;0.800;0.333;0.385;0.600;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.795;0.167;0.148;0.867;1.000;0.000;0.385;0.400;0.000;1.000;0.049;0.000;0.020;0.000;<=50K
0.164;0.000;0.152;0.667;0.867;0.333;0.769;0.200;1.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.603;0.000;0.124;0.200;0.533;0.000;0.308;0.400;0.000;1.000;0.000;0.000;0.500;0.000;>50K
0.096;0.000;0.070;0.067;0.600;0.500;0.231;1.000;0.000;0.000;0.000;0.000;0.449;0.000;<=50K
0.233;0.000;0.301;0.333;0.733;0.333;0.385;0.600;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.342;0.000;0.170;0.067;0.600;0.167;0.077;0.200;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.096;0.000;0.170;0.133;0.400;0.333;0.077;0.600;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.137;0.500;0.310;0.200;0.533;0.333;0.077;0.600;1.000;1.000;0.000;0.455;0.398;0.000;<=50K
0.301;0.667;0.068;0.000;0.800;0.000;0.385;0.000;0.000;0.000;0.000;0.000;0.500;0.000;>50K
0.041;0.000;0.085;0.200;0.533;0.333;0.462;0.200;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.466;0.000;0.196;0.133;0.400;0.333;0.154;0.600;1.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.699;0.000;0.163;0.000;0.800;0.000;0.231;0.400;0.000;1.000;0.000;0.000;0.296;0.000;<=50K
0.151;0.500;0.137;0.200;0.533;0.333;0.538;0.200;0.000;1.000;0.000;0.000;0.480;0.000;<=50K
0.356;0.000;0.156;0.200;0.533;0.167;0.000;0.600;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.247;0.000;0.106;0.067;0.600;0.833;0.077;0.600;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.370;0.000;0.061;0.200;0.533;0.167;0.615;1.000;1.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.329;0.000;0.030;0.000;0.800;0.333;0.462;0.600;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.370;0.000;0.146;0.200;0.533;0.000;0.000;0.400;0.000;1.000;0.000;0.000;0.449;0.000;>50K
0.041;0.000;0.138;0.200;0.533;0.000;0.615;0.800;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.397;0.000;0.116;0.200;0.533;0.000;0.077;0.400;0.000;1.000;0.000;0.000;0.755;0.000;>50K
0.137;0.167;0.016;0.333;0.733;0.000;0.769;0.400;0.000;1.000;0.077;0.000;0.704;0.000;>50K
0.205;0.000;0.168;0.067;0.600;0.333;0.154;0.600;0.000;1.000;0.000;0.000;0.500;0.000;<=50K
0.397;0.000;0.031;0.067;0.600;0.167;0.231;0.600;0.000;1.000;0.000;0.000;0.500;0.000;<=50K
0.123;0.000;0.217;0.200;0.533;0.333;0.154;0.600;0.000;1.000;0.000;0.000;0.235;0.000;<=50K
0.041;0.000;0.081;0.067;0.600;0.333;0.615;0.200;0.250;0.000;0.000;0.000;0.398;0.475;<=50K
0.260;0.000;0.058;0.200;0.533;0.000;0.692;0.000;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.438;0.000;0.130;0.000;0.800;0.000;0.308;0.400;0.000;1.000;0.000;0.000;0.398;0.000;>50K
0.205;0.000;0.014;0.200;0.533;0.000;0.308;0.400;0.000;1.000;0.031;0.000;0.551;0.000;>50K
0.205;0.000;0.203;0.000;0.800;0.000;0.385;0.400;0.000;1.000;0.150;0.000;0.500;0.000;>50K
0.438;0.000;0.215;0.000;0.800;0.000;0.077;0.400;0.000;1.000;0.000;0.437;0.398;0.000;>50K
0.260;0.000;0.182;0.200;0.533;0.333;0.769;0.600;0.000;1.000;0.000;0.000;0.449;0.000;<=50K
0.068;0.000;0.178;0.067;0.600;0.333;0.154;0.800;0.000;1.000;0.000;0.000;0.245;0.000;<=50K
0.479;0.500;0.078;0.200;0.533;0.167;0.615;0.600;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.342;0.000;0.253;0.200;0.533;0.000;0.308;0.400;0.000;1.000;0.000;0.000;0.500;0.000;>50K
0.753;0.000;0.017;0.200;0.533;0.667;0.154;1.000;0.000;0.000;0.000;0.000;0.153;0.000;<=50K
0.178;0.667;0.041;0.000;0.800;0.500;0.385;0.600;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.370;0.000;0.037;0.067;0.600;0.000;0.462;0.400;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.082;0.000;0.166;0.000;0.800;0.333;0.231;0.600;0.000;0.000;0.000;0.000;0.449;0.000;<=50K
0.068;0.000;0.113;0.067;0.600;0.333;0.231;0.200;0.000;1.000;0.000;0.000;0.194;0.000;<=50K
0.575;0.000;0.437;0.000;0.800;0.500;0.615;1.000;0.000;1.000;0.000;0.000;0.602;0.000;<=50K
0.397;0.000;0.137;0.200;0.533;0.167;0.385;1.000;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.178;0.000;0.323;0.400;0.667;0.000;0.462;0.400;0.000;1.000;0.000;0.000;0.398;0.500;<=50K
0.644;0.500;0.126;0.533;0.200;0.667;0.154;1.000;0.000;0.000;0.000;0.000;0.296;0.075;<=50K
0.192;0.000;0.198;0.067;0.600;0.000;0.231;0.000;1.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.644;0.000;0.069;0.200;0.533;0.000;0.154;0.400;0.000;1.000;0.000;0.000;0.194;0.000;<=50K
0.384;0.000;0.051;0.200;0.533;0.333;0.538;0.200;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.575;0.000;0.105;0.200;0.533;0.000;0.538;0.400;0.000;1.000;0.000;0.433;0.398;0.000;>50K
0.205;0.000;0.110;0.200;0.533;0.333;0.615;0.800;1.000;0.000;0.000;0.000;0.398;0.450;<=50K
0.356;0.000;0.100;0.000;0.800;0.000;0.538;0.400;0.500;1.000;0.000;0.000;0.398;0.000;<=50K
0.082;0.000;0.132;0.067;0.600;0.333;0.231;0.600;0.000;1.000;0.000;0.000;0.449;0.000;<=50K
0.438;0.167;0.127;0.200;0.533;0.000;0.077;0.400;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.205;0.000;0.165;0.600;0.467;0.000;0.538;0.400;0.000;1.000;0.000;0.000;0.398;0.500;<=50K
0.438;0.000;0.111;0.400;0.667;0.333;0.308;1.000;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.219;0.000;0.131;0.067;0.600;0.167;0.385;0.600;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.151;0.000;0.135;0.267;0.933;0.333;0.385;0.600;0.000;0.000;0.000;0.000;0.857;0.000;<=50K
0.411;0.000;0.092;0.200;0.533;0.000;0.231;0.400;1.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.329;0.000;0.172;0.200;0.533;0.333;0.154;0.200;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.233;0.667;0.154;0.667;0.867;0.000;0.308;0.400;0.000;1.000;0.000;0.000;0.398;0.000;>50K
0.110;0.000;0.235;0.200;0.533;0.333;0.154;0.600;0.000;0.000;0.000;0.000;0.347;0.000;<=50K
0.055;0.000;0.286;0.067;0.600;0.333;0.231;0.600;0.000;0.000;0.000;0.000;0.143;0.000;<=50K
0.397;0.000;0.155;0.467;0.267;0.000;0.154;0.400;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.274;0.000;0.121;0.733;0.067;0.000;0.077;0.400;0.250;1.000;0.000;0.000;0.398;0.025;<=50K
0.329;0.000;0.142;0.067;0.600;0.000;0.077;0.400;0.000;1.000;0.000;0.000;0.561;0.000;>50K
0.370;0.000;0.066;0.200;0.533;0.333;0.615;0.200;0.000;1.000;0.000;0.345;0.500;0.000;<=50K
0.178;0.000;0.035;0.200;0.533;0.000;0.000;0.400;0.000;1.000;0.000;0.000;0.398;0.000;>50K
0.507;0.000;0.081;0.067;0.600;0.000;0.538;0.400;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.247;0.167;0.104;0.200;0.533;0.000;0.692;0.400;0.000;1.000;0.000;0.000;1.000;0.000;<=50K
0.055;0.000;0.141;0.067;0.600;0.333;0.000;0.200;0.000;0.000;0.000;0.000;0.245;0.650;<=50K
0.247;0.167;0.120;0.667;0.867;0.000;0.231;0.400;0.000;1.000;0.000;0.000;0.398;0.000;>50K
0.247;0.000;0.180;0.267;0.933;0.000;0.385;0.400;0.000;1.000;0.000;0.000;0.806;0.000;>50K
0.027;0.000;0.116;0.067;0.600;0.333;0.077;0.200;0.000;1.000;0.000;0.000;0.194;0.000;<=50K
0.425;0.000;0.111;0.200;0.533;0.167;0.308;0.600;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.658;0.167;0.144;0.067;0.600;0.667;0.077;0.600;0.000;0.000;0.000;0.000;0.347;0.000;<=50K
0.315;0.000;0.187;0.000;0.800;0.500;0.615;1.000;1.000;1.000;0.000;0.000;0.347;0.000;<=50K
0.123;0.000;0.174;0.200;0.533;0.333;0.615;0.600;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.384;0.000;0.296;0.067;0.600;0.000;0.308;0.400;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.123;0.000;0.136;0.067;0.600;0.333;0.077;0.200;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.205;0.000;0.045;0.200;0.533;0.000;0.615;0.400;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.247;0.000;0.128;0.000;0.800;0.167;0.308;0.600;0.000;1.000;0.278;0.000;0.500;0.000;>50K
0.068;0.167;0.075;0.067;0.600;0.333;0.077;0.600;0.000;1.000;0.000;0.000;0.480;0.000;<=50K
0.274;0.000;0.121;0.400;0.667;0.500;0.385;0.200;0.000;0.000;0.000;0.000;0.378;0.000;<=50K
0.110;0.000;0.200;0.000;0.800;0.333;0.077;0.600;0.000;1.000;0.000;0.000;0.398;0.500;<=50K
0.397;0.000;0.130;0.400;0.667;0.000;0.308;0.400;0.000;1.000;0.000;0.000;0.480;0.000;>50K
0.178;0.000;0.124;0.200;0.533;0.333;0.462;0.200;0.000;1.000;0.000;0.000;0.265;0.000;<=50K
0.630;0.000;0.092;0.333;0.733;0.167;0.308;0.600;0.000;1.000;0.000;0.000;0.398;0.000;>50K
0.466;0.667;0.154;0.200;0.533;0.000;0.923;0.400;0.000;1.000;0.000;0.000;0.398;0.000;>50K
0.699;0.167;0.155;0.533;0.200;0.000;0.308;0.400;0.000;1.000;0.000;0.000;0.153;0.000;<=50K
0.260;0.000;0.233;0.867;1.000;0.000;0.385;0.400;0.000;1.000;0.000;0.000;0.500;0.100;<=50K
0.151;0.333;0.069;0.067;0.600;0.333;0.308;0.600;0.000;1.000;0.000;0.000;0.500;0.000;<=50K
0.329;0.667;0.084;0.067;0.600;0.000;0.231;0.400;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.411;0.000;0.192;0.067;0.600;0.000;0.385;0.400;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.068;0.000;0.263;0.067;0.600;0.333;0.154;1.000;1.000;0.000;0.000;0.000;0.296;0.000;<=50K
0.233;0.333;0.118;0.267;0.933;0.000;0.385;0.400;0.000;1.000;0.150;0.000;0.398;0.000;>50K
0.397;0.500;0.101;0.000;0.800;0.000;0.385;0.400;0.000;1.000;0.000;0.000;0.398;0.000;>50K
0.151;0.000;0.057;0.067;0.600;0.833;0.615;0.200;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.260;0.000;0.108;0.200;0.533;0.000;0.077;0.400;0.000;1.000;0.000;0.000;0.520;0.000;>50K
0.014;0.000;0.045;0.067;0.600;0.333;0.231;0.200;0.000;0.000;0.000;0.000;0.194;0.000;<=50K
0.219;0.667;0.021;0.667;0.867;0.000;0.385;0.400;0.000;1.000;0.077;0.000;0.500;0.000;>50K
0.466;0.000;0.101;0.200;0.533;0.000;0.769;0.400;0.000;1.000;0.073;0.000;0.602;0.000;>50K
0.534;0.167;0.069;0.200;0.533;0.000;0.308;0.400;0.000;1.000;0.000;0.000;0.347;0.000;<=50K
0.507;0.000;0.059;0.200;0.533;0.333;0.615;1.000;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.164;0.000;0.174;0.200;0.533;0.333;0.308;1.000;1.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.315;0.000;0.004;0.067;0.600;0.167;0.462;0.600;0.500;0.000;0.000;0.000;0.847;0.000;<=50K
0.493;0.000;0.069;0.667;0.867;0.000;0.308;0.400;0.000;1.000;0.150;0.000;0.653;0.000;>50K
0.068;0.000;0.059;0.200;0.533;0.333;0.462;0.200;0.000;1.000;0.000;0.000;0.347;0.000;<=50K
0.219;0.000;0.116;0.200;0.533;0.000;0.538;0.400;0.000;1.000;0.000;0.000;0.398;0.000;>50K
0.151;0.000;0.050;0.200;0.533;0.167;0.769;0.600;0.000;1.000;0.000;0.000;0.500;0.000;<=50K
0.630;0.000;0.077;0.067;0.600;0.000;0.385;0.000;0.000;0.000;0.000;0.000;0.112;0.000;<=50K
0.493;0.500;0.126;0.867;1.000;0.000;0.385;0.400;0.000;1.000;0.150;0.000;0.602;0.125;>50K
0.274;0.000;0.088;0.800;0.333;0.000;0.077;0.400;0.000;1.000;0.000;0.000;0.500;0.000;<=50K
0.452;0.500;0.015;0.067;0.600;0.167;0.308;1.000;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.068;0.000;0.087;0.200;0.533;0.333;0.077;0.200;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.315;0.500;0.009;0.333;0.733;0.333;0.615;0.600;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.068;0.000;0.124;0.000;0.800;0.333;0.385;0.600;0.000;0.000;0.086;0.000;0.398;0.000;>50K
0.055;0.000;0.011;0.067;0.600;0.333;0.385;0.200;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.110;0.000;0.076;0.333;0.733;0.000;0.462;0.400;1.000;1.000;0.000;0.000;0.398;0.450;<=50K
0.041;0.000;0.158;0.067;0.600;0.333;0.077;0.600;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.356;0.500;0.043;0.200;0.533;0.000;0.769;0.400;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.164;0.000;0.232;0.400;0.667;0.333;0.308;1.000;0.000;0.000;0.000;0.000;0.500;0.000;<=50K
0.205;0.000;0.113;0.000;0.800;0.000;0.231;0.400;0.000;1.000;0.000;0.000;0.398;0.000;>50K
0.342;0.000;0.128;0.667;0.867;0.000;0.231;0.400;0.000;1.000;0.000;0.000;0.500;0.000;>50K
0.219;0.000;0.165;0.200;0.533;0.000;0.538;0.400;0.250;1.000;0.000;0.000;0.398;0.250;<=50K
0.137;0.000;0.090;0.067;0.600;0.000;0.308;0.000;0.000;0.000;0.000;0.000;0.398;0.000;>50K
0.164;0.000;0.127;0.067;0.600;0.000;0.538;0.400;0.000;1.000;0.000;0.000;0.378;0.000;<=50K
0.164;0.000;0.026;0.200;0.533;0.000;0.769;0.400;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.041;0.000;0.009;0.067;0.600;0.333;0.308;0.200;0.000;0.000;0.000;0.000;0.194;0.000;<=50K
0.247;0.000;0.066;0.800;0.333;0.333;0.615;0.200;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.192;0.167;0.227;0.000;0.800;0.000;0.385;0.400;0.000;1.000;0.000;0.437;0.500;0.075;>50K
0.219;0.000;0.054;0.200;0.533;0.333;0.077;0.600;0.000;1.000;0.000;0.000;0.500;0.000;<=50K
0.685;0.000;0.261;0.067;0.600;0.000;0.308;0.400;0.000;1.000;0.000;0.353;0.398;0.000;<=50K
0.397;0.000;0.014;0.067;0.600;0.000;0.385;0.400;0.000;1.000;0.000;0.000;0.092;0.000;<=50K
0.384;0.000;0.112;0.467;0.267;0.000;0.538;0.000;0.000;0.000;0.000;0.000;0.398;0.000;>50K
0.000;0.667;0.121;0.133;0.400;0.333;0.231;0.200;0.000;1.000;0.000;0.000;0.194;0.000;<=50K
0.247;0.000;0.222;0.000;0.800;0.000;0.308;0.400;0.000;1.000;0.000;0.424;0.704;0.000;>50K
0.425;0.167;0.082;0.000;0.800;0.833;0.308;0.600;1.000;1.000;0.000;0.000;0.398;0.450;>50K
0.438;0.000;0.092;0.200;0.533;0.167;0.538;0.600;1.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.041;0.000;0.081;0.067;0.600;0.333;0.231;0.800;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.137;0.000;0.114;0.200;0.533;0.000;0.538;0.400;0.000;1.000;0.050;0.000;0.459;0.100;<=50K
0.644;0.000;0.099;0.067;0.600;0.000;0.077;0.400;0.000;1.000;0.000;0.000;0.194;0.000;<=50K
0.493;0.500;0.109;0.067;0.600;0.500;0.077;0.600;1.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.479;0.000;0.071;0.200;0.533;0.167;0.615;0.600;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.164;0.000;0.016;0.200;0.533;0.000;0.077;0.400;0.000;1.000;0.000;0.000;0.551;0.000;<=50K
0.205;0.333;0.022;0.200;0.533;0.000;0.077;0.400;0.000;1.000;1.000;0.000;0.398;0.000;>50K
0.425;0.167;0.206;0.000;0.800;0.000;0.385;0.000;0.000;0.000;0.000;0.000;0.194;0.000;>50K
0.178;0.000;0.280;0.067;0.600;0.333;0.077;0.800;0.000;1.000;0.000;0.000;0.398;0.500;<=50K
0.233;0.000;0.047;0.200;0.533;0.000;0.154;0.400;0.000;1.000;0.000;0.000;0.194;0.000;<=50K
0.301;0.000;0.086;0.200;0.533;0.333;0.385;0.600;0.000;1.000;0.000;0.000;0.500;0.000;<=50K
0.151;0.000;0.116;0.133;0.400;0.333;0.462;0.800;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.507;0.000;0.183;0.000;0.800;0.333;0.385;0.600;0.000;0.000;0.000;0.000;0.500;0.000;<=50K
0.096;0.000;0.084;0.067;0.600;0.333;0.231;0.200;0.000;1.000;0.000;0.404;0.398;0.000;<=50K
0.110;0.000;0.125;0.200;0.533;0.333;0.308;0.200;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.110;0.000;0.081;0.133;0.400;0.167;0.154;1.000;0.000;0.000;0.000;0.000;0.112;0.000;<=50K
0.425;0.667;0.012;0.067;0.600;0.000;0.308;0.000;0.000;0.000;0.052;0.000;0.398;0.000;>50K
0.096;0.000;0.262;0.000;0.800;0.333;0.231;0.200;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.192;0.000;0.009;0.067;0.600;0.000;0.231;0.400;0.250;1.000;0.000;0.000;0.500;0.675;<=50K
0.411;0.000;0.241;0.067;0.600;0.000;0.077;0.400;0.000;1.000;0.000;0.000;0.398;0.000;>50K
0.027;0.000;0.267;0.067;0.600;0.333;0.615;0.200;0.000;0.000;0.000;0.000;0.245;0.000;<=50K
0.479;0.333;0.059;0.067;0.600;0.000;0.231;0.400;0.000;1.000;0.150;0.000;0.500;0.000;>50K
0.479;0.000;0.011;0.200;0.533;0.000;0.615;0.400;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.589;0.000;0.114;0.200;0.533;0.000;0.769;0.400;0.000;1.000;0.000;0.000;0.276;0.000;<=50K
0.356;0.000;0.197;0.667;0.867;0.000;0.385;0.400;0.000;1.000;0.000;0.000;0.500;0.000;>50K
0.096;0.000;0.106;0.333;0.733;0.167;0.154;0.200;0.000;0.000;0.000;0.000;0.296;0.000;<=50K
0.466;0.000;0.123;0.200;0.533;0.333;0.615;0.600;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.288;0.167;0.234;0.467;0.267;0.167;0.077;0.600;0.000;1.000;0.000;0.000;0.398;0.000;<=50K
0.055;0.000;0.137;0.067;0.600;0.333;0.615;0.200;0.000;0.000;0.000;0.000;0.092;0.000;<=50K
0.315;0.333;0.132;0.200;0.533;0.000;0.615;0.400;0.000;1.000;0.000;0.000;0.500;0.000;>50K
0.507;0.000;0.090;0.067;0.600;0.667;0.308;1.000;0.000;0.000;0.000;0.000;0.398;0.000;<=50K
0.247;0.000;0.223;0.000;0.800;0.333;0.154;0.800;0.000;1.000;0.000;0.000;0.500;0.000;<=50K
0.479;0.000;0.080;0.133;0.400;0.500;0.538;1.000;1.000;1.000;0.000;0.000;0.398;0.000;<=50K
